Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,St. Lucia,LCA,0,1.595110031,113.8593216,123.3479925,122.2784552,119.4633632,105.6394984,104.8094637,98.12469449,97.64581054,101.6795958,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,St. Kitts and Nevis,KNA,0,2.722693652,163.2120124,155.7222885,152.3442981,152.9872246,128.0182771,142.5873484,148.3447942,147.7144779,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sri Lanka,LKA,0.005829466,2.291038136,85.67533968,89.80782751,94.15682378,98.31633729,106.4193583,114.308452,122.7200854,133.4676273,142.6507235,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Spain,ESP,0.139531829,59.43712239,109.4999053,111.6945012,107.6536439,106.8785336,108.6115962,109.4186042,110.480234,112.5612499,115.9942148,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,South Sudan,SSD,..,..,15.77558453,18.30998996,22.74154462,27.55401599,27.24897867,27.05386827,24.92495281,25.56130126,33.46296855,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,South Africa,ZAF,0.015434569,18.54441859,98.3502263,123.0680361,129.4540207,143.1726577,145.3513872,158.8829468,146.6221873,155.2323957,159.9306644,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Somalia,SOM,0,0.90168744,5.381985195,14.54392552,18.08815585,39.67482109,40.97271307,42.2984343,46.89983586,48.79644016,50.99230249,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Solomon Islands,SLB,0,0.278922115,21.88076028,50.75925033,54.33682874,56.55253651,64.16444806,70.41938725,67.24999112,73.1607653,73.83377983,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Slovenia,SVN,0,61.15563735,103.8472851,105.71646,108.9092697,110.6859547,112.522346,113.6504025,115.0200317,117.6641813,118.6742271,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Slovak Republic,SVK,0,23.03551389,109.6352641,110.6143222,112.5501557,114.5099023,117.486212,122.8114558,128.4435529,130.6513152,132.801823,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sint Maarten (Dutch part),SXM,..,..,..,..,195.941138,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Singapore,SGP,1.716846456,68.19280141,143.9164386,148.0782486,150.2492981,154.7214323,146.6584963,147.2259695,149.6506495,146.8437245,148.821563,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sierra Leone,SLE,0,0.260438763,31.17384813,32.56013798,32.92323791,58.27521958,67.78822393,78.87713099,85.67897704,88.46989546,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Seychelles,SYC,0,32.05220011,128.8426981,137.7773908,147.3818343,146.4639435,160.6283501,156.0824612,158.6636715,173.49665,184.2980143,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Serbia,SRB,..,..,110.2776988,113.5908679,102.2122875,103.1373025,105.0199314,103.1417597,102.7161171,97.64591441,95.78099081,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Senegal,SEN,0,2.55417222,65.8117968,71.75851664,85.58911242,95.29362905,101.4461642,102.6135684,101.2869961,102.1986069,104.450641,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Saudi Arabia,SAU,0.091482054,6.65839844,188.0438646,191.0315025,181.787624,176.7066942,170.5718129,166.4563349,147.7417643,121.4789509,122.5733112,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sao Tome and Principe,STP,0,0,56.95483199,62.34310984,64.84575699,65.24595626,65.65266928,92.7489069,87.60991404,84.00397897,77.05612525,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,San Marino,SMR,0,52.81115724,97.94421851,112.0147816,112.1320667,112.9849783,114.1192182,110.0745371,109.1511461,112.856761,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Samoa,WSM,0,1.433042521,48.40036784,..,53.04486247,52.37418597,55.41746219,62.27850325,77.62510602,63.58317294,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Rwanda,RWA,0,0.491575096,35.34855585,43.19489969,53.94243973,61.87054978,69.89604489,77.04779924,76.45612537,73.61026382,78.85411036,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Russian Federation,RUS,0,2.228887102,165.6610167,141.7866096,144.4957561,151.2556334,152.7878864,156.7665611,157.718498,156.187408,157.431312,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Romania,ROU,0,11.28857885,118.9925842,115.1611583,112.9157583,113.7945408,114.3944903,116.0341126,115.6782699,113.9718904,116.2456038,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Qatar,QAT,0.80016293,20.39873883,117.7835047,113.083049,118.4482483,141.6755044,134.4268335,145.7868972,137.606042,146.3838592,141.8558268,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Puerto Rico,PRI,0.598533008,35.92568466,81.95861213,87.31722952,86.23313763,88.04997234,92.91050221,94.77971136,99.05733105,107.1352326,109.563442,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Portugal,PRT,0.065687326,64.72641067,115.2350903,116.7012162,113.2169513,114.4941178,114.1810144,112.9851121,112.0724654,114.341985,115.6330424,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Poland,POL,0,17.49890739,122.4951194,131.0116839,141.4867678,149.3074631,149.3926992,143.3904315,139.5179369,132.9502666,134.7484225,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Philippines,PHL,0,8.275694014,88.48886596,98.55576616,104.9023479,103.9971193,110.7577007,115.3994392,115.8522806,110.1281361,126.1986393,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Peru,PER,0.007475727,4.814284565,100.3013504,110.9248984,99.5976824,100.0648553,105.9476991,112.3563679,119.4241828,123.7597545,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Paraguay,PRY,0,15.41948162,94.76374916,103.0798506,105.7959861,108.3409828,110.693965,110.8127891,110.4988999,108.7550409,106.9525792,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Papua New Guinea,PNG,0,0.146385192,26.11416691,32.11905893,35.49992983,38.51892178,42.26770005,43.90847057,45.7218184,47.61771578,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Panama,PAN,0,13.5431214,182.4572905,181.7202183,164.7886584,161.7713766,177.0195888,144.6881141,127.3636031,128.5729731,137.0014238,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Palau,PLW,..,..,80.82428293,87.03860242,97.22789116,101.92548,108.4420742,134.4070195,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Pakistan,PAK,0.001857909,0.215319162,55.27994563,59.39479364,64.15589184,66.78696418,69.51282454,63.13069982,67.02750435,69.51482483,72.55706103,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Oman,OMN,0.150648866,7.142942178,151.4460942,147.92643,150.8732775,149.2089101,153.8060369,155.7561043,153.2914555,148.8216278,133.3662907,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Norway,NOR,4.6342075,71.65452385,114.6014289,115.7046317,115.6329974,112.0602899,111.5843116,109.905197,109.1149238,107.9930692,107.1737116,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Northern Mariana Islands,MNP,0,5.221659443,..,..,..,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,North Macedonia,MKD,0,5.688368351,103.9929668,106.7906819,107.770511,107.7638631,107.0587046,100.2046334,98.54624045,96.44629481,94.53430868,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Nigeria,NGA,0,0.024533084,55.07635849,58.45475445,67.43921445,74.08115012,78.77348827,83.26830849,82.99740158,75.92482161,88.18424125,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Niger,NER,0,0.01814402,22.28267389,27.71220477,30.32018167,37.86313016,42.80833354,44.79127561,35.94148156,40.63849996,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Nicaragua,NIC,0,1.781191967,68.03232794,81.71272458,97.81358242,112.313044,115.0605488,116.7261909,122.8671311,128.1139122,115.0959067,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,New Zealand,NZL,1.592032422,39.95854884,107.7787912,109.0823998,110.1498795,105.4771313,111.6577964,121.3557518,130.9219373,136.1113084,134.9319679,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,New Caledonia,NCL,0,22.98901362,87.09565451,88.42889043,88.62357234,91.01505438,90.79738103,96.02014277,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Netherlands,NLD,0.527882627,67.53028408,114.9619098,118.4674415,117.4201279,115.5757277,115.8027134,122.8506375,123.0177086,120.6250011,123.7312099,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Nepal,NPL,0,0.042713141,34.04097965,49.38563053,61.53811439,79.36416868,85.56217507,101.854612,117.8146017,130.629366,139.4463618,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Nauru,NRU,0,11.60878398,61.96901549,66.53426018,67.06114398,..,..,90.53260137,94.51073986,94.58053533,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Namibia,NAM,0,4.569337184,92.0334102,101.7525402,97.81527377,122.1358061,117.4872868,110.1478506,112.803281,111.552451,112.7023597,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Myanmar,MMR,0,0.028675269,1.173894066,2.43891734,7.254130144,13.17657628,55.52579278,77.81539875,95.3647362,89.81715795,113.8444919,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mozambique,MOZ,0,0.288308551,30.69992683,32.47688661,35.41449138,48.51691587,70.31310851,74.45799316,53.99077066,41.45170351,47.71577872,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Morocco,MAR,0.003644065,8.133729629,98.88351218,111.5066406,117.3709565,125.8279977,129.0186985,124.279337,118.1848162,123.4247246,124.1715549,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Montenegro,MNE,..,..,187.4174042,185.3778368,158.304749,158.6828345,161.701761,160.7592877,165.9184968,166.4651995,180.6938097,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mongolia,MNG,0,6.44860429,92.3002203,106.2068445,119.4890569,99.8540144,102.9636666,102.3251098,110.1823278,124.805205,133.1783386,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Monaco,MCO,0,43.32286061,65.74750084,88.24394848,91.0449808,96.10579659,90.22828359,90.19566255,87.46256895,85.89810377,84.50700584,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Moldova,MDA,0,3.307430678,62.42147427,78.87059701,87.94042801,90.72895905,91.7690032,91.21617904,93.17465849,90.22790936,88.01395083,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Micronesia, Fed. Sts.",FSM,0,0,26.73960995,26.67955534,29.86718466,29.63672753,..,20.66669728,21.24211768,20.73767035,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mexico,MEX,0.076153937,14.23448136,80.09564358,81.75190485,85.89038906,89.83415248,87.19889276,88.37175565,90.59237542,91.62670695,95.2316028,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mauritius,MUS,0.208359378,15.18801497,95.4281204,103.438629,118.5332448,122.1552078,131.3869194,139.9254916,143.755473,145.4726338,151.3591149,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mauritania,MRT,0,0.581700611,79.44748361,92.11145408,108.604297,104.471546,95.48281104,90.06949804,86.80541261,95.13345958,103.7060504,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Marshall Islands,MHL,0,0.880736114,..,..,..,..,27.10785428,26.98514946,..,27.55864825,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Malta,MLT,0,29.07289563,109.9760291,124.9055574,126.1774879,130.6231829,126.9718292,120.8972712,134.252242,138.093955,140.2039395,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mali,MLI,0,0.094989743,49.43988622,69.75324517,91.4474086,120.0580321,138.8051373,130.1634495,112.5365904,119.0233265,115.0846727,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Maldives,MDV,0,2.733734672,135.1668152,139.4102419,141.1114775,150.4262584,153.0563314,162.6215886,170.7902219,181.3288423,166.3642921,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Malaysia,MYS,0.480426209,22.08196624,120.0321114,127.9583696,142.1646873,145.9333957,150.430901,145.6973848,141.6489819,136.1163217,134.5259947,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Malawi,MWI,0,0.439510841,21.44048961,26.4105175,30.18244656,33.39824788,34.57746413,39.21521754,41.72202909,43.98651266,39.00579484,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Madagascar,MDG,0,0.400169825,36.45921073,39.92266912,39.28374931,36.84955374,41.17816498,44.12695456,32.12876245,34.14284,40.57034123,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Macao SAR, China",MAC,0.649199553,32.97286936,208.5138206,245.6636506,286.0541558,298.290357,314.5421614,314.9218134,321.4517424,328.7904463,345.3245224,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Luxembourg,LUX,0.215824888,69.54182842,143.1415132,147.3065066,143.412256,145.3057726,144.7027678,142.3577966,131.8915037,134.1420148,132.1649331,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Lithuania,LTU,0,14.96356629,156.5706495,160.1477329,164.0835629,151.7472966,143.6175773,142.7088762,145.513378,153.2757272,163.8703457,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Liechtenstein,LIE,0,30.13500482,98.62754904,101.8653735,98.5388502,104.0423458,109.2120463,109.2874299,117.6323756,122.7566138,124.695331,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Libya,LBY,0,0.746562407,175.8727443,160.0655885,152.5196365,161.9417248,133.5591101,151.8635343,117.9894772,91.4792962,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Liberia,LBR,0,0.052660108,40.37944614,50.29659413,57.54584699,60.04177167,73.98218973,81.65948531,67.95610958,56.56895266,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Lesotho,LSO,0,1.062571699,49.48172988,61.5012167,76.66598511,88.25578128,104.6658462,103.9397364,110.0185058,113.8305187,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Lebanon,LBN,0,19.33497069,57.81604547,66.44814924,67.81206412,65.69833496,70.07257895,71.29772813,63.70068515,64.50864324,64.49805872,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Latvia,LVA,0,16.83072138,108.836776,110.2879715,127.1557591,125.0882048,117.9486241,129.6507839,134.240928,126.2941822,107.3489247,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Lao PDR,LAO,0,0.238198997,64.0628788,86.34569749,66.72325212,70.51517557,69.55957418,55.28959094,57.82353269,53.38406897,51.86337704,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kyrgyz Republic,KGZ,0,0.182900361,97.29236321,113.758549,120.9243102,117.555938,129.4106012,127.1905538,125.3393872,136.8066442,138.5660601,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kuwait,KWT,0.989574981,23.27488371,132.9979705,155.7470502,152.2909486,181.7730157,205.9095499,199.832125,193.571063,176.0024349,171.6053322,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kosovo,XKX,..,..,32.30209935,..,..,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Korea, Rep.",KOR,0.186411806,56.59946726,102.4656157,105.4646393,107.1189423,108.6107086,113.2043576,115.9612246,120.2263275,124.5854293,129.6727883,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Korea, Dem. People’s Rep.",PRK,0,0,1.759427616,4.05294853,6.854660433,9.707375965,11.17416979,12.86539662,14.24864759,14.98240747,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kiribati,KIR,0,0.355467084,10.2937033,13.16553357,16.92206449,18.5373992,27.42455961,36.9602452,46.21236358,40.4027751,50.78940326,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kenya,KEN,0,0.398578964,59.40635121,65.03449165,69.30390445,69.92534333,72.01839698,78.77455056,79.47190398,85.25315693,96.32021675,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Kazakhstan,KAZ,0,1.322145113,119.3838723,153.0610945,180.4934178,178.3430714,165.2675044,149.7227182,143.2053265,147.6397785,142.2824428,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Jordan,JOR,0.040354582,7.592963036,91.16524748,97.64728405,111.0543164,121.0705081,124.370646,148.9004082,102.7648325,99.15637314,87.62148885,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Japan,JPN,0.697222061,52.36997183,95.9116759,103.3168827,109.8935958,115.2542733,123.1631952,125.4518632,130.5952482,135.5186644,141.4069924,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Jamaica,JAM,0,13.82272429,113.219722,104.2274947,95.52469766,99.56218045,104.5337286,108.5157458,112.4252814,105.8330321,101.0265271,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Italy,ITA,0.466272086,74.5182166,157.8857589,161.1720125,162.3070852,160.9908765,148.8415405,144.756385,141.6939815,138.2337679,137.466947,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Israel,ISR,0.34259871,73.99994955,124.0191516,122.8780169,121.1432456,122.8208828,120.9541936,132.4812089,130.3492361,127.8529153,127.6618693,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Ireland,IRL,0.712071173,65.05241861,103.2310634,106.8664733,108.7990577,105.7496368,106.176478,105.3646002,103.8191107,103.0630014,103.1710486,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Iraq,IRQ,0,0,78.22078802,83.05533225,83.90088044,97.86757266,95.89691674,94.34036257,91.35870695,88.98326332,95.04015497,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Iran, Islamic Rep.",IRN,0,1.46684708,73.27808856,75.08948655,76.98918841,85.30929143,88.93108659,94.55563842,101.2018754,107.8997933,108.4623938,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Indonesia,IDN,0.009975007,1.734793002,87.36986824,101.9132298,113.4883118,124.392499,127.6154409,131.1804585,147.4150225,164.44059,119.3387219,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,India,IND,0,0.338555535,60.94154381,71.49252962,68.31524817,69.19699374,72.86262075,76.40759943,85.14868348,87.31773719,86.94256319,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Iceland,ISL,3.924828362,76.62952199,106.4774231,106.371764,108.1258521,108.8869668,112.6152638,116.2534861,120.8927593,122.8081928,126.137096,..
